has_reply,has_retweet,has_retweet_comment,has_like,a_follows_b,b_is_verified,a_is_verified,type,language,0
False,False,False,True,True,False,True,Quote,DA13A5C3763C212D9D68FC69102DE5E5,1.3233711424144753e-06
False,False,False,True,True,False,True,Quote,E6936751CBF4F921F7DE1AEF33A16ED0,1.3564554209748371e-05
False,False,False,True,True,False,True,Quote,E7F038DE3EAD397AEC9193686C911677,2.6908546562427662e-05
False,False,False,True,True,False,True,Retweet,1F73BB863A39DB62B4A55B7E558DB1E8,1.0586969139315802e-05
False,False,False,True,True,False,True,Retweet,2573A3CF633EBE6932A1E1010D5CD213,4.631798998450663e-06
False,False,False,True,True,False,True,Retweet,313ECD3A1E5BB07406E4249475C2D6D6,1.720382485138818e-05
False,False,False,True,True,False,True,Retweet,488B32D24BD4BB44172EB981C1BCA6FA,0.0003266521103193063
False,False,False,True,True,False,True,Retweet,B0FA488F2911701DD8EC5B1EA5E322D8,2.481320892027141e-05
False,False,False,True,True,False,True,Retweet,B4DC2F82961F1263E90DF7A942CCE0B2,1.9850567136217127e-05
False,False,False,True,True,False,True,Retweet,B8B04128918BBF54E2E178BFF1ABA833,1.5770172780439163e-05
False,False,False,True,True,False,True,TopLevel,10C6C994C2AD434F9D49D4BE9CFBC613,1.4336520709490148e-06
False,False,False,True,True,False,True,TopLevel,1F73BB863A39DB62B4A55B7E558DB1E8,0.0003477157676694034
False,False,False,True,True,False,True,TopLevel,23686A079CA538645BF6118A1EF51C8B,1.4557082566559228e-05
False,False,False,True,True,False,True,TopLevel,2573A3CF633EBE6932A1E1010D5CD213,3.2532873917689184e-05
False,False,False,True,True,False,True,TopLevel,310ECD7D1E42216E3C1B31EFDDFC72A7,5.62432735526152e-06
False,False,False,True,True,False,True,TopLevel,313ECD3A1E5BB07406E4249475C2D6D6,0.00011281738989083402
False,False,False,True,True,False,True,TopLevel,488B32D24BD4BB44172EB981C1BCA6FA,0.002132612596000927
False,False,False,True,True,False,True,TopLevel,5A0759FB938B1D9B1E08B7A3A14F1042,9.043036139832248e-06
False,False,False,True,True,False,True,TopLevel,7D11A7AA105DAB4D6799AF863369DB9C,1.4446801638024687e-05
False,False,False,True,True,False,True,TopLevel,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,1.1469216567592118e-05
False,False,False,True,True,False,True,TopLevel,9A78FC330083E72BE0DD1EA92656F3B5,0.0001342118900265347
False,False,False,True,True,False,True,TopLevel,A5CFB818D79497B482B7225887DBD3AD,8.822474282763169e-07
False,False,False,True,True,False,True,TopLevel,B0FA488F2911701DD8EC5B1EA5E322D8,0.00029643513590084245
False,False,False,True,True,False,True,TopLevel,B4DC2F82961F1263E90DF7A942CCE0B2,0.0001520774004491301
False,False,False,True,True,False,True,TopLevel,B8B04128918BBF54E2E178BFF1ABA833,0.00019144769193596076
False,False,False,True,True,False,True,TopLevel,E6936751CBF4F921F7DE1AEF33A16ED0,5.304512662511355e-05
False,False,False,True,True,False,True,TopLevel,E7F038DE3EAD397AEC9193686C911677,0.00016718588765836202
False,False,False,True,True,True,False,Quote,313ECD3A1E5BB07406E4249475C2D6D6,7.719664997417772e-06
False,False,False,True,True,True,False,Quote,488B32D24BD4BB44172EB981C1BCA6FA,6.826389476288002e-05
False,False,False,True,True,True,False,Quote,7D11A7AA105DAB4D6799AF863369DB9C,4.4112371413815843e-07
False,False,False,True,True,True,False,Quote,E6936751CBF4F921F7DE1AEF33A16ED0,3.308427856036188e-06
False,False,False,True,True,True,False,Retweet,488B32D24BD4BB44172EB981C1BCA6FA,6.980782776236357e-05
False,False,False,True,True,True,False,TopLevel,2573A3CF633EBE6932A1E1010D5CD213,9.815002639574025e-06
False,False,False,True,True,True,False,TopLevel,488B32D24BD4BB44172EB981C1BCA6FA,0.00029864075447153324
False,False,False,True,True,True,False,TopLevel,9A78FC330083E72BE0DD1EA92656F3B5,6.7271366406069155e-06
False,False,False,True,True,True,False,TopLevel,B0FA488F2911701DD8EC5B1EA5E322D8,2.9334726990187533e-05
False,False,False,True,True,True,False,TopLevel,B4DC2F82961F1263E90DF7A942CCE0B2,3.1981469275016485e-06
False,False,False,True,True,True,False,TopLevel,DA13A5C3763C212D9D68FC69102DE5E5,1.5439329994835545e-06
False,False,False,True,True,True,True,Quote,1F73BB863A39DB62B4A55B7E558DB1E8,6.616855712072376e-07
False,False,False,True,True,True,True,Quote,488B32D24BD4BB44172EB981C1BCA6FA,6.09853534796004e-05
False,False,False,True,True,True,True,Retweet,488B32D24BD4BB44172EB981C1BCA6FA,3.010669348992931e-05
False,False,False,True,True,True,True,Retweet,B0FA488F2911701DD8EC5B1EA5E322D8,1.3233711424144753e-06
False,False,False,True,True,True,True,TopLevel,1F73BB863A39DB62B4A55B7E558DB1E8,5.734608283796059e-06
False,False,False,True,True,True,True,TopLevel,2573A3CF633EBE6932A1E1010D5CD213,7.94022685448685e-06
False,False,False,True,True,True,True,TopLevel,488B32D24BD4BB44172EB981C1BCA6FA,0.00024857321291685226
False,False,False,True,True,True,True,TopLevel,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,7.719664997417772e-07
False,False,False,True,True,True,True,TopLevel,9A78FC330083E72BE0DD1EA92656F3B5,5.072922712588821e-06
False,False,False,True,True,True,True,TopLevel,B0FA488F2911701DD8EC5B1EA5E322D8,1.5549610923370082e-05
False,False,False,True,True,True,True,TopLevel,B4DC2F82961F1263E90DF7A942CCE0B2,5.293484569657901e-06
False,False,False,True,True,True,True,TopLevel,B8B04128918BBF54E2E178BFF1ABA833,1.6762701137250018e-05
False,False,False,True,True,True,True,TopLevel,BAC6A3C2E18C26A77C99B41ECE1C738D,6.616855712072376e-07
False,False,False,True,True,True,True,TopLevel,E7F038DE3EAD397AEC9193686C911677,4.411237141381584e-06
False,False,True,False,False,False,False,Quote,313ECD3A1E5BB07406E4249475C2D6D6,0.001297073409995095
False,False,True,False,False,False,False,Quote,488B32D24BD4BB44172EB981C1BCA6FA,0.007063055207368249
False,False,True,False,False,False,False,Quote,9A78FC330083E72BE0DD1EA92656F3B5,0.0003487928497465802
False,False,True,False,False,False,False,Quote,9FCF19233EAD65EA6E32C2E6DC03A444,0.00023979508420077388
False,False,True,False,False,False,False,Quote,A5CFB818D79497B482B7225887DBD3AD,4.359910621832252e-05
False,False,True,False,False,False,False,Quote,B0FA488F2911701DD8EC5B1EA5E322D8,0.0016785655894054172
False,False,True,False,False,False,False,Quote,E6936751CBF4F921F7DE1AEF33A16ED0,0.0007520845822660636
False,False,True,False,False,False,False,Retweet,1F73BB863A39DB62B4A55B7E558DB1E8,0.0013733718458771595
False,False,True,False,False,False,False,Retweet,2573A3CF633EBE6932A1E1010D5CD213,0.000294293966973677
False,False,True,False,False,False,False,Retweet,313ECD3A1E5BB07406E4249475C2D6D6,0.005111995204098316
False,False,True,False,False,False,False,Retweet,488B32D24BD4BB44172EB981C1BCA6FA,0.030639271894926153
False,False,True,False,False,False,False,Retweet,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,0.0017657638018420622
False,False,True,False,False,False,False,Retweet,8729EBF694C3DAF61208A209C2A542C8,0.003913019783094446
False,False,True,False,False,False,False,Retweet,9A78FC330083E72BE0DD1EA92656F3B5,0.0015477682707504496
False,False,True,False,False,False,False,Retweet,9FCF19233EAD65EA6E32C2E6DC03A444,0.012327647283230693
False,False,True,False,False,False,False,Retweet,B0FA488F2911701DD8EC5B1EA5E322D8,0.006180173306447218
False,False,True,False,False,False,False,Retweet,B8B04128918BBF54E2E178BFF1ABA833,0.0068014605700583135
False,False,True,False,False,False,False,Retweet,DA13A5C3763C212D9D68FC69102DE5E5,0.00027249441386451576
False,False,True,False,False,False,False,Retweet,E7F038DE3EAD397AEC9193686C911677,0.008360128617363344
False,False,True,False,False,False,False,TopLevel,105008E45831ADE8AF1DB888319F422A,0.00023979508420077388
False,False,True,False,False,False,False,TopLevel,10C6C994C2AD434F9D49D4BE9CFBC613,0.00016349664831870946
False,False,True,False,False,False,False,TopLevel,159541FA269CA8A9CDB93658CAEC4CA2,0.00023979508420077388
False,False,True,False,False,False,False,TopLevel,1F73BB863A39DB62B4A55B7E558DB1E8,0.00933020873072102
False,False,True,False,False,False,False,TopLevel,23686A079CA538645BF6118A1EF51C8B,0.0006539865932748378
False,False,True,False,False,False,False,TopLevel,2573A3CF633EBE6932A1E1010D5CD213,0.0010572783257943212
False,False,True,False,False,False,False,TopLevel,2F548E5BE0D7F678E72DDE31DFBEF8E7,0.001831162461169546
False,False,True,False,False,False,False,TopLevel,310ECD7D1E42216E3C1B31EFDDFC72A7,0.001177175867894708
False,False,True,False,False,False,False,TopLevel,313ECD3A1E5BB07406E4249475C2D6D6,0.019107308300179846
False,False,True,False,False,False,False,TopLevel,488B32D24BD4BB44172EB981C1BCA6FA,0.07982996348574854
False,False,True,False,False,False,False,TopLevel,4B55C45CD308068E4D0913DEF1043AD6,0.00013079731865496758
False,False,True,False,False,False,False,TopLevel,5A0759FB938B1D9B1E08B7A3A14F1042,0.0038258215706578015
False,False,True,False,False,False,False,TopLevel,5B6973BEB05212E396F3F2DC6A31B71C,0.00044689083873780585
False,False,True,False,False,False,False,TopLevel,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,0.010114992642650826
False,False,True,False,False,False,False,TopLevel,8729EBF694C3DAF61208A209C2A542C8,0.004098315984522317
False,False,True,False,False,False,False,TopLevel,9A78FC330083E72BE0DD1EA92656F3B5,0.00984249822878631
False,False,True,False,False,False,False,TopLevel,9FCF19233EAD65EA6E32C2E6DC03A444,0.006441767943757153
False,False,True,False,False,False,False,TopLevel,B0FA488F2911701DD8EC5B1EA5E322D8,0.022508038585209004
False,False,True,False,False,False,False,TopLevel,B8B04128918BBF54E2E178BFF1ABA833,0.030159681726524605
False,False,True,False,False,False,False,TopLevel,BAC6A3C2E18C26A77C99B41ECE1C738D,0.0003160935200828383
False,False,True,False,False,False,False,TopLevel,CF304ED3CFC1ADD26720B97B39900FFD,9.809798899122569e-05
False,False,True,False,False,False,False,TopLevel,E6936751CBF4F921F7DE1AEF33A16ED0,0.0066815630279579265
False,False,True,False,False,False,False,TopLevel,E7F038DE3EAD397AEC9193686C911677,0.0207640743364761
False,False,True,False,False,False,False,TopLevel,E84BE2C963852FB065EE827F41A0A304,0.00021799553109161263
False,False,True,False,False,False,True,Quote,23686A079CA538645BF6118A1EF51C8B,2.179955310916126e-05
False,False,True,False,False,False,True,Quote,313ECD3A1E5BB07406E4249475C2D6D6,0.0007847839119298055
False,False,True,False,False,False,True,Quote,488B32D24BD4BB44172EB981C1BCA6FA,0.005809580903591477
False,False,True,False,False,False,True,Quote,B4DC2F82961F1263E90DF7A942CCE0B2,0.00021799553109161263
False,False,True,False,False,False,True,Retweet,488B32D24BD4BB44172EB981C1BCA6FA,0.009297509401057278
False,False,True,False,False,False,True,Retweet,B0FA488F2911701DD8EC5B1EA5E322D8,0.0010463785492397406
False,False,True,False,False,False,True,Retweet,B4DC2F82961F1263E90DF7A942CCE0B2,0.0003160935200828383
False,False,True,False,False,False,True,Retweet,B8B04128918BBF54E2E178BFF1ABA833,0.0010790778789034824
False,False,True,False,False,False,True,TopLevel,1F73BB863A39DB62B4A55B7E558DB1E8,0.004697803695024252
False,False,True,False,False,False,True,TopLevel,313ECD3A1E5BB07406E4249475C2D6D6,0.005024796991661671
False,False,True,False,False,False,True,TopLevel,440116720BC3A7957E216A77EE5C18CF,3.2699329663741895e-05
False,False,True,False,False,False,True,TopLevel,488B32D24BD4BB44172EB981C1BCA6FA,0.07773720638726907
False,False,True,False,False,False,True,TopLevel,5A0759FB938B1D9B1E08B7A3A14F1042,0.0006430868167202572
False,False,True,False,False,False,True,TopLevel,5B6973BEB05212E396F3F2DC6A31B71C,9.809798899122569e-05
False,False,True,False,False,False,True,TopLevel,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,0.003139135647719222
False,False,True,False,False,False,True,TopLevel,8729EBF694C3DAF61208A209C2A542C8,0.005853180009809799
False,False,True,False,False,False,True,TopLevel,9A78FC330083E72BE0DD1EA92656F3B5,0.0032263338601558667
False,False,True,False,False,False,True,TopLevel,9FCF19233EAD65EA6E32C2E6DC03A444,0.0005122894980652896
False,False,True,False,False,False,True,TopLevel,B0FA488F2911701DD8EC5B1EA5E322D8,0.014790996784565916
False,False,True,False,False,False,True,TopLevel,B4DC2F82961F1263E90DF7A942CCE0B2,0.002779443021418061
False,False,True,False,False,False,True,TopLevel,B8B04128918BBF54E2E178BFF1ABA833,0.01952149980925391
False,False,True,False,False,False,True,TopLevel,E6936751CBF4F921F7DE1AEF33A16ED0,0.0028775410104092867
False,False,True,False,False,False,True,TopLevel,E7F038DE3EAD397AEC9193686C911677,0.010289389067524116
False,False,True,False,False,True,True,TopLevel,488B32D24BD4BB44172EB981C1BCA6FA,0.0007193852526023217
False,False,True,False,True,False,False,Quote,1F73BB863A39DB62B4A55B7E558DB1E8,0.0009918796664668374
False,False,True,False,True,False,False,Quote,2573A3CF633EBE6932A1E1010D5CD213,0.00015259687176412884
False,False,True,False,True,False,False,Quote,310ECD7D1E42216E3C1B31EFDDFC72A7,0.0006212872636110959
False,False,True,False,True,False,False,Quote,313ECD3A1E5BB07406E4249475C2D6D6,0.0037495231347757373
False,False,True,False,True,False,False,Quote,488B32D24BD4BB44172EB981C1BCA6FA,0.014038912202299853
False,False,True,False,True,False,False,Quote,5A0759FB938B1D9B1E08B7A3A14F1042,0.0005340890511744509
False,False,True,False,True,False,False,Quote,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,0.0008065834650389667
False,False,True,False,True,False,False,Quote,8729EBF694C3DAF61208A209C2A542C8,0.001002779443021418
False,False,True,False,True,False,False,Quote,B0FA488F2911701DD8EC5B1EA5E322D8,0.004795901684015478
False,False,True,False,True,False,False,Quote,B8B04128918BBF54E2E178BFF1ABA833,0.004730503024687994
False,False,True,False,True,False,False,Quote,D922D8FEA3EFAD3200455120B75BCEB8,9.809798899122569e-05
False,False,True,False,True,False,False,Quote,E6936751CBF4F921F7DE1AEF33A16ED0,0.0015150689410867078
False,False,True,False,True,False,False,Quote,E7F038DE3EAD397AEC9193686C911677,0.002517848384108126
False,False,True,False,True,False,False,Retweet,10C6C994C2AD434F9D49D4BE9CFBC613,4.359910621832252e-05
False,False,True,False,True,False,False,Retweet,1F73BB863A39DB62B4A55B7E558DB1E8,0.003564226933347866
False,False,True,False,True,False,False,Retweet,2F548E5BE0D7F678E72DDE31DFBEF8E7,0.0008065834650389667
False,False,True,False,True,False,False,Retweet,310ECD7D1E42216E3C1B31EFDDFC72A7,0.0008174832415935473
False,False,True,False,True,False,False,Retweet,313ECD3A1E5BB07406E4249475C2D6D6,0.011673660689955855
False,False,True,False,True,False,False,Retweet,488B32D24BD4BB44172EB981C1BCA6FA,0.07295220447980816
False,False,True,False,True,False,False,Retweet,5A0759FB938B1D9B1E08B7A3A14F1042,0.0018856613439424492
False,False,True,False,True,False,False,Retweet,5B6973BEB05212E396F3F2DC6A31B71C,0.0003814921794103221
False,False,True,False,True,False,False,Retweet,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,0.003586026486457028
False,False,True,False,True,False,False,Retweet,8729EBF694C3DAF61208A209C2A542C8,0.007281050738459862
False,False,True,False,True,False,False,Retweet,9A78FC330083E72BE0DD1EA92656F3B5,0.0020927570984794813
False,False,True,False,True,False,False,Retweet,9FCF19233EAD65EA6E32C2E6DC03A444,0.009035914763747344
False,False,True,False,True,False,False,Retweet,A5CFB818D79497B482B7225887DBD3AD,0.0002833941904190964
False,False,True,False,True,False,False,Retweet,B0FA488F2911701DD8EC5B1EA5E322D8,0.016164368630443075
False,False,True,False,True,False,False,Retweet,B4DC2F82961F1263E90DF7A942CCE0B2,0.0013515722927679983
False,False,True,False,True,False,False,Retweet,B8B04128918BBF54E2E178BFF1ABA833,0.027129543844351192
False,False,True,False,True,False,False,Retweet,DA13A5C3763C212D9D68FC69102DE5E5,0.00023979508420077388
False,False,True,False,True,False,False,Retweet,DC5C9FB3F0B3B740BAEE4F6049C2C7F1,4.359910621832252e-05
False,False,True,False,True,False,False,Retweet,E6936751CBF4F921F7DE1AEF33A16ED0,0.00501389721510709
False,False,True,False,True,False,False,Retweet,E7F038DE3EAD397AEC9193686C911677,0.01312333097171508
False,False,True,False,True,False,False,Retweet,E84BE2C963852FB065EE827F41A0A304,9.809798899122569e-05
False,False,True,False,True,False,False,TopLevel,00304D7356D6C64481190D708D8F739C,0.0006975856994931604
False,False,True,False,True,False,False,TopLevel,1F73BB863A39DB62B4A55B7E558DB1E8,0.006354569731320508
False,False,True,False,True,False,False,TopLevel,2573A3CF633EBE6932A1E1010D5CD213,0.001089977655458063
False,False,True,False,True,False,False,TopLevel,2F548E5BE0D7F678E72DDE31DFBEF8E7,0.0024851490544443838
False,False,True,False,True,False,False,TopLevel,310ECD7D1E42216E3C1B31EFDDFC72A7,0.001297073409995095
False,False,True,False,True,False,False,TopLevel,313ECD3A1E5BB07406E4249475C2D6D6,0.012469344378440241
False,False,True,False,True,False,False,TopLevel,488B32D24BD4BB44172EB981C1BCA6FA,0.09790179301324323
False,False,True,False,True,False,False,TopLevel,5A0759FB938B1D9B1E08B7A3A14F1042,0.005820480680146057
False,False,True,False,True,False,False,TopLevel,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,0.006954057441822443
False,False,True,False,True,False,False,TopLevel,8729EBF694C3DAF61208A209C2A542C8,0.006616164368630443
False,False,True,False,True,False,False,TopLevel,9A78FC330083E72BE0DD1EA92656F3B5,0.007542645375769797
False,False,True,False,True,False,False,TopLevel,9FCF19233EAD65EA6E32C2E6DC03A444,0.003193634530492125
False,False,True,False,True,False,False,TopLevel,B0FA488F2911701DD8EC5B1EA5E322D8,0.026998746525696223
False,False,True,False,True,False,False,TopLevel,B4DC2F82961F1263E90DF7A942CCE0B2,0.001449670281759224
False,False,True,False,True,False,False,TopLevel,B8B04128918BBF54E2E178BFF1ABA833,0.033026322960379315
False,False,True,False,True,False,False,TopLevel,C1E99BF67DDA2227007DE8038FE32470,0.00013079731865496758
False,False,True,False,True,False,False,TopLevel,D922D8FEA3EFAD3200455120B75BCEB8,0.0006648863698294184
False,False,True,False,True,False,False,TopLevel,DA13A5C3763C212D9D68FC69102DE5E5,0.0008174832415935473
False,False,True,False,True,False,False,TopLevel,E6936751CBF4F921F7DE1AEF33A16ED0,0.006191073083001798
False,False,True,False,True,False,False,TopLevel,E7F038DE3EAD397AEC9193686C911677,0.022377241266554035
False,False,True,False,True,False,True,Retweet,488B32D24BD4BB44172EB981C1BCA6FA,0.0006757861463839992
False,False,True,False,True,False,True,TopLevel,488B32D24BD4BB44172EB981C1BCA6FA,0.0035315276036841244
False,False,True,False,True,False,True,TopLevel,B0FA488F2911701DD8EC5B1EA5E322D8,0.0006321870401656766
False,False,True,False,True,True,False,Retweet,488B32D24BD4BB44172EB981C1BCA6FA,0.00027249441386451576
False,False,True,False,True,True,False,TopLevel,488B32D24BD4BB44172EB981C1BCA6FA,0.0007193852526023217
False,False,True,True,False,False,False,Quote,488B32D24BD4BB44172EB981C1BCA6FA,0.006420220314928702
False,False,True,True,False,False,False,Quote,E7F038DE3EAD397AEC9193686C911677,0.002973575724809083
False,False,True,True,False,False,False,Retweet,313ECD3A1E5BB07406E4249475C2D6D6,0.0037845509224842875
False,False,True,True,False,False,False,Retweet,488B32D24BD4BB44172EB981C1BCA6FA,0.03230384537406231
False,False,True,True,False,False,False,Retweet,8729EBF694C3DAF61208A209C2A542C8,0.002027437994188011
False,False,True,True,False,False,False,Retweet,B8B04128918BBF54E2E178BFF1ABA833,0.0072311955126039065
False,False,True,True,False,False,False,Retweet,E7F038DE3EAD397AEC9193686C911677,0.007974589443806177
False,False,True,True,False,False,False,TopLevel,1F73BB863A39DB62B4A55B7E558DB1E8,0.012637696830438602
False,False,True,True,False,False,False,TopLevel,2F548E5BE0D7F678E72DDE31DFBEF8E7,0.0029059944583361493
False,False,True,True,False,False,False,TopLevel,313ECD3A1E5BB07406E4249475C2D6D6,0.018720010813002636
False,False,True,True,False,False,False,TopLevel,488B32D24BD4BB44172EB981C1BCA6FA,0.08900452794485368
False,False,True,True,False,False,False,TopLevel,4CA37504EF8BA4352B03DCBA50E98A45,0.00020274379941880111
False,False,True,True,False,False,False,TopLevel,5A0759FB938B1D9B1E08B7A3A14F1042,0.0043927823207406905
False,False,True,True,False,False,False,TopLevel,6B90065EA806B8523C0A6E56D7A961B2,0.00020274379941880111
False,False,True,True,False,False,False,TopLevel,7D11A7AA105DAB4D6799AF863369DB9C,0.0005406501317834696
False,False,True,True,False,False,False,TopLevel,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,0.004595526120159492
False,False,True,True,False,False,False,TopLevel,8729EBF694C3DAF61208A209C2A542C8,0.0035142258565925527
False,False,True,True,False,False,False,TopLevel,9A78FC330083E72BE0DD1EA92656F3B5,0.0048658511860512265
False,False,True,True,False,False,False,TopLevel,9FCF19233EAD65EA6E32C2E6DC03A444,0.004122457254848956
False,False,True,True,False,False,False,TopLevel,B0FA488F2911701DD8EC5B1EA5E322D8,0.021626005271338785
False,False,True,True,False,False,False,TopLevel,B8B04128918BBF54E2E178BFF1ABA833,0.031628032709332975
False,False,True,True,False,False,False,TopLevel,E6936751CBF4F921F7DE1AEF33A16ED0,0.004325201054267757
False,False,True,True,False,False,False,TopLevel,E7F038DE3EAD397AEC9193686C911677,0.03034398864634723
False,False,True,True,False,False,True,TopLevel,2573A3CF633EBE6932A1E1010D5CD213,0.000675812664729337
False,False,True,True,False,False,True,TopLevel,488B32D24BD4BB44172EB981C1BCA6FA,0.06447252821517875
False,False,True,True,False,False,True,TopLevel,7D11A7AA105DAB4D6799AF863369DB9C,0.00047306886531053594
False,False,True,True,False,False,True,TopLevel,B0FA488F2911701DD8EC5B1EA5E322D8,0.009528958572683653
False,False,True,True,False,False,True,TopLevel,B8B04128918BBF54E2E178BFF1ABA833,0.02176116780428465
False,False,True,True,False,False,True,TopLevel,E6936751CBF4F921F7DE1AEF33A16ED0,0.001621950395350409
False,False,True,True,True,False,False,Quote,488B32D24BD4BB44172EB981C1BCA6FA,0.014462391025207813
False,False,True,True,True,False,False,Quote,8729EBF694C3DAF61208A209C2A542C8,0.0006082313982564033
False,False,True,True,True,False,False,Quote,B0FA488F2911701DD8EC5B1EA5E322D8,0.004663107386632425
False,False,True,True,True,False,False,Retweet,105008E45831ADE8AF1DB888319F422A,0.001148881530039873
False,False,True,True,True,False,False,Retweet,1F73BB863A39DB62B4A55B7E558DB1E8,0.005609245117253497
False,False,True,True,True,False,False,Retweet,2F548E5BE0D7F678E72DDE31DFBEF8E7,0.001351625329458674
False,False,True,True,True,False,False,Retweet,313ECD3A1E5BB07406E4249475C2D6D6,0.01040751503683179
False,False,True,True,True,False,False,Retweet,488B32D24BD4BB44172EB981C1BCA6FA,0.07048726093126985
False,False,True,True,True,False,False,Retweet,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,0.0015543691288774752
False,False,True,True,True,False,False,Retweet,9FCF19233EAD65EA6E32C2E6DC03A444,0.00182469419476921
False,False,True,True,True,False,False,Retweet,B0FA488F2911701DD8EC5B1EA5E322D8,0.014327228492261946
False,False,True,True,True,False,False,Retweet,B8B04128918BBF54E2E178BFF1ABA833,0.028384131918632156
False,False,True,True,True,False,False,Retweet,E7F038DE3EAD397AEC9193686C911677,0.013718997094005541
False,False,True,True,True,False,False,TopLevel,00304D7356D6C64481190D708D8F739C,0.0009461377306210719
False,False,True,True,True,False,False,TopLevel,1F73BB863A39DB62B4A55B7E558DB1E8,0.011421234033925795
False,False,True,True,True,False,False,TopLevel,2573A3CF633EBE6932A1E1010D5CD213,0.00182469419476921
False,False,True,True,True,False,False,TopLevel,313ECD3A1E5BB07406E4249475C2D6D6,0.016760154085287558
False,False,True,True,True,False,False,TopLevel,488B32D24BD4BB44172EB981C1BCA6FA,0.10488612556599311
False,False,True,True,True,False,False,TopLevel,5A0759FB938B1D9B1E08B7A3A14F1042,0.0072311955126039065
False,False,True,True,True,False,False,TopLevel,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,0.0030411569912820167
False,False,True,True,True,False,False,TopLevel,9A78FC330083E72BE0DD1EA92656F3B5,0.007771845644387376
False,False,True,True,True,False,False,TopLevel,B0FA488F2911701DD8EC5B1EA5E322D8,0.031357707643441236
False,False,True,True,True,False,False,TopLevel,B4DC2F82961F1263E90DF7A942CCE0B2,0.00182469419476921
False,False,True,True,True,False,False,TopLevel,B8B04128918BBF54E2E178BFF1ABA833,0.04054875988376022
False,False,True,True,True,False,False,TopLevel,E6936751CBF4F921F7DE1AEF33A16ED0,0.005136176251942961
False,False,True,True,True,False,False,TopLevel,E7F038DE3EAD397AEC9193686C911677,0.036966952760694734
False,False,True,True,True,False,True,Retweet,488B32D24BD4BB44172EB981C1BCA6FA,0.0008109751976752045
False,False,True,True,True,False,True,TopLevel,B0FA488F2911701DD8EC5B1EA5E322D8,0.000675812664729337
False,False,True,True,True,True,True,TopLevel,488B32D24BD4BB44172EB981C1BCA6FA,0.0007433939312022707
False,True,False,False,False,False,False,Quote,159541FA269CA8A9CDB93658CAEC4CA2,1.4366551794112946e-05
False,True,False,False,False,False,False,Quote,1F73BB863A39DB62B4A55B7E558DB1E8,0.0005016321001444437
False,True,False,False,False,False,False,Quote,23686A079CA538645BF6118A1EF51C8B,0.0001083477447806018
False,True,False,False,False,False,False,Quote,2F548E5BE0D7F678E72DDE31DFBEF8E7,9.697422461026239e-05
False,True,False,False,False,False,False,Quote,310ECD7D1E42216E3C1B31EFDDFC72A7,0.00012391150922422416
False,True,False,False,False,False,False,Quote,313ECD3A1E5BB07406E4249475C2D6D6,0.0012121778076282798
False,True,False,False,False,False,False,Quote,488B32D24BD4BB44172EB981C1BCA6FA,0.006327867458981998
False,True,False,False,False,False,False,Quote,4B55C45CD308068E4D0913DEF1043AD6,1.6162370768377065e-05
False,True,False,False,False,False,False,Quote,5A0759FB938B1D9B1E08B7A3A14F1042,0.00019215263024626066
False,True,False,False,False,False,False,Quote,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,0.0004956460368968966
False,True,False,False,False,False,False,Quote,838A92D9F7EB57FB4A8B0C953A80C7EB,6.584669572301767e-05
False,True,False,False,False,False,False,Quote,8729EBF694C3DAF61208A209C2A542C8,0.00027176727143863656
False,True,False,False,False,False,False,Quote,9A78FC330083E72BE0DD1EA92656F3B5,0.0004417714676689731
False,True,False,False,False,False,False,Quote,9FCF19233EAD65EA6E32C2E6DC03A444,0.0017497262872580059
False,True,False,False,False,False,False,Quote,A5CFB818D79497B482B7225887DBD3AD,9.517840563599826e-05
False,True,False,False,False,False,False,Quote,B0FA488F2911701DD8EC5B1EA5E322D8,0.0020849458291206414
False,True,False,False,False,False,False,Quote,B4DC2F82961F1263E90DF7A942CCE0B2,0.00024004113622663715
False,True,False,False,False,False,False,Quote,B8B04128918BBF54E2E178BFF1ABA833,0.0008123087826921361
False,True,False,False,False,False,False,Quote,D922D8FEA3EFAD3200455120B75BCEB8,2.5141465639697656e-05
False,True,False,False,False,False,False,Quote,DA13A5C3763C212D9D68FC69102DE5E5,8.260767281614944e-05
False,True,False,False,False,False,False,Quote,E6936751CBF4F921F7DE1AEF33A16ED0,0.0007273066845769679
False,True,False,False,False,False,False,Quote,E7F038DE3EAD397AEC9193686C911677,0.0027733431025885533
False,True,False,False,False,False,False,Retweet,00304D7356D6C64481190D708D8F739C,0.0002645839955415801
False,True,False,False,False,False,False,Retweet,105008E45831ADE8AF1DB888319F422A,0.0002478230184484483
False,True,False,False,False,False,False,Retweet,10C6C994C2AD434F9D49D4BE9CFBC613,4.489547435660296e-05
